"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
1,0.575370615000734,1,1.12441756488254,1,0.308430701443802,1,0.30134782094683,1,0.301964064330929,1,0.482458549397428,1,0.906149965152291,1,0.263716273039307,1,0.258347868609939,1,0.258267039821901,1,0.5549656685779,1,1.01345856505935,1,0.307053616887949,1,0.295988822020638,1,0.295502331460985,1,0.985419808949221,1,7.55636406064742,1,0.649759655229571,1,7.54435555413519,1,7.50098369094452,1,0.870466559701282,0,8.96049239145236,1,0.560617551454876,0,8.84679620805313,0,8.83943237993993,1,0.958318054027625,1,15.5842929082102,1,0.644154136882754,1,15.6687972839959,1,16.0244084636104,1,0.644154136882754,1,1.04934032620765,1,0.360261005422296,1,0.458668455682581,1,0.464049451672759,1,0.574857265741258,1,0.939879996174529,1,0.308045876578649,1,0.395972596154933,1,0.396044145399377,0,0.6432028878497,1,1.09571053773876,1,0.358088974148168,1,0.448581037781466,1,0.448330897774702
1,0.556383507203179,1,1.00582236351618,0,0.29356698869168,0,0.274850264330719,0,0.275573967010707,1,0.490722691939144,1,0.90506746018451,1,0.253240802867107,1,0.247204946765157,1,0.247201647778031,1,0.57209573847052,1,1.10736275621059,1,0.295692841517689,1,0.279937791642034,1,0.277793612860219,1,0.979510244877561,1,47.5106740425302,1,0.728963272896327,1,47.4311794258594,1,47.4660579866645,0,0.848598820856143,1,24.5884286410519,0,0.616175620806788,1,24.9714193826842,1,24.9206615550447,1,0.968259849326911,1,17.1926898981435,1,0.72111846946284,1,17.5168405583049,1,17.1897744174312,1,0.655628031443385,1,1.15625817816896,1,0.374081496325985,1,0.522593331696308,1,0.524544601814255,1,0.55484507360219,1,0.966762604443649,0,0.324568056105454,1,0.401696941361939,1,0.401661731472541,1,0.655463590000836,1,1.09453299309566,1,0.37704996873948,1,0.437082348199103,1,0.437155381884476
1,0.580998962501853,1,1.01640334457337,1,0.293435137360581,1,0.277644463260921,1,0.276987178177279,1,0.501154352352377,1,0.925560242132978,0,0.254179363794175,1,0.244064935905314,1,0.243992234844399,1,0.570098894706225,1,1.05774410875274,1,0.292123109024517,1,0.28462560101001,1,0.283754725701911,1,0.941402497598463,1,10.4452140759535,1,0.587265917602996,1,10.3863184286784,1,10.3688847001591,1,0.848598820856143,1,6.12795510140808,1,0.526083927295056,1,6.04407265987696,1,6.0447360019463,1,0.959373470386686,1,4.65197189612286,1,0.597743214394633,1,4.43090138307609,1,4.44389045252903,1,0.637709451765089,1,1.12765126735573,1,0.353870458135861,1,0.474851667498609,1,0.475162205269759,1,0.571951745065285,1,0.991068189884586,1,0.304031845140158,1,0.446124192793704,1,0.445970820794447,1,0.640052249163197,1,1.12824925825487,1,0.353487533252175,1,0.518080886914296,1,0.514954724923411
1,0.549365846822227,1,0.961351062061434,0,0.288989642080431,1,0.303915532917759,1,0.303660115446305,1,0.479088284340248,1,0.840962521709003,1,0.24960991013823,1,0.246509651128603,1,0.246410280793004,1,0.552618594487911,1,0.986470777485346,1,0.284459925256703,1,0.27804627379537,1,0.277390619377622,1,0.814884107681114,1,6.34555798948128,1,0.507147939711495,1,6.25262143477859,1,6.2628384257239,1,0.723533585429454,1,9.19141794614527,1,0.439202999267093,1,9.13273461001175,1,9.1320618231317,1,0.817433010113648,1,6.7174163766344,1,0.508925673482636,1,6.60632957351369,1,6.60247718446538,1,0.637242948874258,1,1.39971047669454,1,0.366989655011,1,0.989351409303026,1,0.988787073579621,1,0.54879075053912,1,1.01892112883454,1,0.320205582233069,1,0.585092846000806,1,0.58507263234718,1,0.655463590000836,1,1.08603666640039,1,0.369010637296432,1,0.532425218153625,1,0.532236442860179
1,0.573854486897965,1,1.03680872912546,1,0.294659300184162,1,0.296578466384669,1,0.296615699558421,1,0.497300165946678,1,0.885886192296543,1,0.255701395912703,1,0.252696090294497,1,0.252546162049467,1,0.571595217264508,1,0.998374268134216,1,0.295058522449287,1,0.289748054246561,1,0.28952746378404,1,0.915032679738562,1,40.865408758766,1,0.98504837291117,1,41.3369233668686,1,40.9967649350692,1,0.792164177537043,1,61.0555956113401,1,0.86448168648714,1,60.2896587566496,1,60.2750803662681,1,0.906463174933518,1,121.789517068792,1,0.995934959349593,1,120.876879217065,1,119.222514922579,1,0.648308939055652,1,1.05919333426524,1,0.3626607456749,1,0.390562540030068,1,0.390928075810004,1,0.544303284084496,1,0.934155753891515,1,0.311137346057648,1,0.369191890159018,1,0.369206000236695,1,0.645108203735703,1,1.05473894987136,0,0.363467779323134,1,0.453727535394908,1,0.453157346426283
1,0.545467195435887,1,1.07669741984837,1,0.297037205425476,1,0.297683812652326,1,0.298025429187874,1,0.472585728800028,0,0.882268135039337,1,0.256454737135788,1,0.253737150564685,1,0.253569984491008,1,0.560320182961692,1,1.04350744971122,1,0.299042605942709,1,0.301212195210487,1,0.301391158334438,1,0.887982784007249,1,4.82620001966129,1,0.535738690720241,1,4.56749869641802,1,4.64493439821939,1,0.780149277912214,1,6.30783495314097,1,0.459069585237998,1,6.16938541098503,1,6.16204449508833,1,0.865915617406671,1,4.69637208058178,1,0.518827344318708,1,4.48280302403079,1,4.55117123961157,1,0.656286623137452,1,1.15506239017046,1,0.368802333239251,1,0.445463459839907,1,0.444934387061067,1,0.569648390441312,1,0.937434675242421,1,0.324428476952886,1,0.393054640761991,1,0.392860858993483,1,0.659100462379151,1,1.02112544121498,1,0.364430809278111,1,0.444130773777139,1,0.443640744981614
1,0.566883586406363,1,0.940327021064488,1,0.298905791299706,1,0.292248176948277,1,0.292802503553237,1,0.495666459751058,1,0.887338145303406,1,0.259960148773643,1,0.24866520648471,1,0.24856072688152,1,0.579710144927536,1,1.05318590499274,1,0.299145299145299,1,0.279047083000027,1,0.27847079598197,1,0.869661674986134,1,15.2079661013536,1,0.885275519421861,1,15.0038598446744,1,15.0710988430539,1,0.764340781905888,1,22.4256723563995,1,0.777736445093929,1,22.4398433306231,1,22.4225628843787,1,0.885875706214689,1,27.0079881675285,1,0.89131423374261,1,26.9928146695925,1,27.1278659988208,1,0.659766052343684,1,1.16039082541217,1,0.355458832063837,1,0.518593287285278,1,0.5164328722765,1,0.571662807583565,1,0.953904919438373,1,0.309097658457161,1,0.419534574328101,1,0.41934431272372,1,0.646864686468647,1,1.07331742761205,0,0.363215195737781,0,0.482474468755069,0,0.482377883475942
0,0.573099415204678,0,1.02563921938139,1,0.30010718113612,1,0.286671523692665,1,0.286685811129037,1,0.499385051902765,1,0.884128584832299,1,0.255961666503431,1,0.251737861609428,1,0.251511008580966,1,0.578171091445428,1,1.07802039840446,1,0.297409051249953,1,0.276792948847153,1,0.276339179727887,1,0.889191334921175,1,2.33421940505578,1,0.533224512004353,1,2.12404649553354,1,2.1296193308119,0,0.763824858327146,1,2.5936356676394,1,0.473178560573559,1,2.44165063636473,1,2.44002528022992,1,0.884077582318448,1,2.60197228899282,1,0.539944903581267,1,2.39750495027293,1,2.38101693363179,1,0.647505781301619,1,1.09833512661773,1,0.354927792113722,1,0.440211752930322,1,0.441662504507988,1,0.549857399228215,1,0.942805227695459,0,0.303217183175688,1,0.412237212778751,1,0.412216410337512,1,0.647826805486696,1,1.08304249386022,1,0.357305623917601,0,0.522917519714336,0,0.522378334113421
1,0.541174846414026,1,1.01510403484593,1,0.291049485837324,1,0.284632333250831,1,0.284738125236747,1,0.480716451831634,1,0.871441058703979,1,0.256193463348804,1,0.245209453003488,1,0.245194990608907,1,0.539499036608863,1,0.976475085810491,1,0.290402637330074,1,0.281749045455031,1,0.281958365915474,1,0.840570387048354,1,42.6602968709826,1,0.901771336553945,1,44.5648053067705,1,43.3042259653682,1,0.75870367255224,1,63.8033686648111,1,0.774012672784998,1,65.7992584070869,1,65.9787292129121,1,0.852359208523592,1,42.5788739073094,1,0.895590587160155,1,42.6924791608495,1,42.5915594195235,1,0.669570415919378,1,1.05378991723705,1,0.389700765483646,1,0.419836317486128,1,0.419548669218039,0,0.563268555306952,1,0.929088076814157,1,0.333905732549916,1,0.384329676886701,1,0.3842078487557,1,0.675454467131903,1,1.10566606090416,1,0.389468455042225,1,0.419467124758859,1,0.420927200324699
1,0.595835233318133,1,1.11171600296931,1,0.305117727184277,1,0.311321470915677,1,0.310562495269134,1,0.513200239279667,1,0.928249454629309,1,0.267140351183113,1,0.258073750902986,1,0.257953621561308,1,0.605218465338891,1,1.09286502436452,0,0.304868564317934,0,0.288921272340537,0,0.287312241908849,1,0.904580593054113,1,8.81811614881705,1,0.55461233729485,1,8.70775216083568,1,8.81949402679703,1,0.806562029659064,1,8.87071635486454,0,0.486398679394656,1,8.84874788683523,1,8.84318140840434,1,0.914072519528973,1,8.78599830394835,1,0.564069357507734,1,8.68830644070788,1,8.75108259763888,1,0.673019143274101,1,1.15245340805523,1,0.376127422759547,1,0.427435896606349,1,0.427004563830046,1,0.580311039800855,1,0.983518885640373,1,0.325408059701414,1,0.408481322578861,1,0.408217302307217,1,0.674931129476584,1,1.16530027212642,1,0.377376654632972,1,0.449567651836636,1,0.44576776310536
